best_name_net,cohort_id,completed,eventual_pnl,hold,legacy_id,losers,model,positions,signal_month,winners,worst_name_net
2590.56,2025-01-15,8,5675.58,8,C1,3,Rank-One 1.50x Reallocation,8,2025-01,5,-215.91
1896.18,2025-01-22,8,2774.74,8,C1,2,Rank-One 1.50x Reallocation,8,2025-01,6,-904.35
1506.19,2025-01-29,8,1791.58,8,C1,4,Rank-One 1.50x Reallocation,8,2025-01,4,-1062.75
2797.1,2025-02-05,8,3948.99,8,C1,2,Rank-One 1.50x Reallocation,8,2025-02,6,-307.44
2233.92,2025-02-12,8,6105.35,8,C1,2,Rank-One 1.50x Reallocation,8,2025-02,6,-325.68
3612.0,2025-02-19,8,9758.57,8,C1,0,Rank-One 1.50x Reallocation,8,2025-02,8,206.11
2269.8,2025-02-26,8,8104.0,8,C1,1,Rank-One 1.50x Reallocation,8,2025-02,7,-78.59
4433.92,2025-03-05,8,10807.78,8,C1,1,Rank-One 1.50x Reallocation,8,2025-03,7,-20.74
1636.46,2025-03-12,8,-17862.97,8,C1,5,Rank-One 1.50x Reallocation,8,2025-03,3,-19797.5
2766.31,2025-03-19,8,4353.25,8,C1,1,Rank-One 1.50x Reallocation,8,2025-03,7,-35.69
2462.35,2025-03-26,7,7066.39,8,C1,1,Rank-One 1.50x Reallocation,8,2025-03,6,-340.83
2438.38,2025-04-02,8,3209.86,8,C1,2,Rank-One 1.50x Reallocation,8,2025-04,6,-2027.13
5222.82,2025-04-09,8,16699.33,8,C1,1,Rank-One 1.50x Reallocation,8,2025-04,7,-934.1
1742.48,2025-04-16,8,989.73,8,C1,2,Rank-One 1.50x Reallocation,8,2025-04,6,-3307.67
4048.27,2025-04-23,7,10971.79,8,C1,0,Rank-One 1.50x Reallocation,8,2025-04,7,322.93
4241.77,2025-04-30,7,8196.17,8,C1,2,Rank-One 1.50x Reallocation,8,2025-04,5,-99.18
5021.95,2025-05-07,8,7290.75,8,C1,3,Rank-One 1.50x Reallocation,8,2025-05,5,-4305.2
